Pk,Tm,Player,College,Yrs,G,MP,PTS_Total,TRB_Total,AST_Total,FG%,3P%,FT%,MPG,PPG,RPG,APG,WS,WS/48,BPM,VORP,Draft_Year
15,NJN,Antoine Wright,Texas A&M,6.0,297.0,5714.0,1614.0,681.0,295.0,0.412,0.304,0.674,19.2,5.4,2.3,1.0,3.1,0.026,-3.7,-2.4,2005
16,TOR,Joey Graham,Oklahoma State,6.0,377.0,6117.0,2239.0,1058.0,207.0,0.483,0.3,0.815,16.2,5.9,2.8,0.5,7.8,0.061,-3.6,-2.4,2005
17,IND,Danny Granger,New Mexico,10.0,586.0,18487.0,9855.0,2888.0,1097.0,0.434,0.38,0.848,31.5,16.8,4.9,1.9,48.5,0.126,1.8,17.7,2005
18,BOS,Gerald Green,,12.0,658.0,13026.0,6412.0,1639.0,596.0,0.417,0.361,0.818,19.8,9.7,2.5,0.9,18.4,0.068,-1.3,2.4,2005
19,MEM,Hakim Warrick,Syracuse,8.0,526.0,10624.0,4947.0,2117.0,400.0,0.49,0.191,0.726,20.2,9.4,4.0,0.8,20.4,0.092,-1.9,0.4,2005
20,DEN,Julius Hodge,NC State,2.0,23.0,98.0,28.0,15.0,18.0,0.44,,0.5,4.3,1.2,0.7,0.8,0.0,0.003,-3.7,0.0,2005
21,PHO,Nate Robinson,Washington,11.0,618.0,13878.0,6807.0,1446.0,1826.0,0.423,0.36,0.796,22.5,11.0,2.3,3.0,27.8,0.096,0.5,8.6,2005
22,DEN,Jarrett Jack,Georgia Tech,13.0,867.0,24140.0,9349.0,2487.0,3952.0,0.44,0.343,0.855,27.8,10.8,2.9,4.6,36.8,0.073,-0.9,6.5,2005
23,SAC,Francisco García,Louisville,10.0,549.0,11853.0,4323.0,1400.0,747.0,0.427,0.357,0.799,21.6,7.9,2.6,1.4,18.2,0.074,-0.1,5.7,2005
24,HOU,Luther Head,Illinois,6.0,348.0,7797.0,2842.0,845.0,747.0,0.423,0.388,0.773,22.4,8.2,2.4,2.1,14.7,0.09,0.1,4.2,2005
25,SEA,Johan Petro,,8.0,473.0,7262.0,2202.0,1836.0,227.0,0.462,0.154,0.678,15.4,4.7,3.9,0.5,5.5,0.037,-4.6,-4.6,2005
26,DET,Jason Maxiell,Cincinnati,10.0,618.0,11379.0,3481.0,2576.0,266.0,0.495,0.0,0.564,18.4,5.6,4.2,0.4,20.3,0.086,-2.5,-1.4,2005
27,POR,Linas Kleiza,Missouri,7.0,409.0,8185.0,3561.0,1470.0,321.0,0.435,0.335,0.763,20.0,8.7,3.6,0.8,13.6,0.08,-2.3,-0.7,2005
28,SAS,Ian Mahinmi,,12.0,618.0,10353.0,3209.0,2705.0,357.0,0.533,0.16,0.612,16.8,5.2,4.4,0.6,26.1,0.121,-2.0,0.1,2005
29,MIA,Wayne Simien,Kansas,2.0,51.0,507.0,169.0,99.0,11.0,0.469,,0.854,9.9,3.3,1.9,0.2,0.9,0.083,-4.4,-0.3,2005
30,NYK,David Lee,Florida,12.0,829.0,24293.0,11232.0,7320.0,1825.0,0.535,0.034,0.772,29.3,13.5,8.8,2.2,76.0,0.15,1.1,19.2,2005
31,ATL,Salim Stoudamire,Arizona,3.0,157.0,2672.0,1260.0,214.0,164.0,0.407,0.366,0.882,17.0,8.0,1.4,1.0,2.2,0.04,-2.9,-0.6,2005
32,LAC,Daniel Ewing,Duke,2.0,127.0,1683.0,431.0,158.0,174.0,0.389,0.295,0.78,13.3,3.4,1.2,1.4,0.8,0.024,-3.0,-0.4,2005
33,NOH,Brandon Bass,LSU,12.0,758.0,16410.0,6575.0,3448.0,608.0,0.499,0.207,0.832,21.6,8.7,4.5,0.8,42.8,0.125,-0.8,5.1,2005
34,UTA,C.J. Miles,,16.0,849.0,17284.0,8108.0,2011.0,914.0,0.411,0.358,0.809,20.4,9.6,2.4,1.1,30.1,0.084,-0.4,6.9,2005
35,POR,Ricky Sánchez,,,,,,,,,,,,,,,,,,,2005
36,MIL,Ersan İlyasova,,13.0,825.0,18957.0,8364.0,4661.0,908.0,0.443,0.367,0.777,23.0,10.1,5.6,1.1,48.8,0.124,-0.1,9.0,2005
37,LAL,Ronny Turiaf,Gonzaga,10.0,473.0,8020.0,2209.0,1757.0,618.0,0.533,0.0,0.636,17.0,4.7,3.7,1.3,19.2,0.115,0.3,4.7,2005
38,ORL,Travis Diener,Marquette,5.0,179.0,2660.0,854.0,243.0,432.0,0.388,0.353,0.847,14.9,4.8,1.4,2.4,5.6,0.102,-0.4,1.1,2005
39,LAL,Von Wafer,Florida State,6.0,200.0,2475.0,1054.0,234.0,146.0,0.42,0.325,0.751,12.4,5.3,1.2,0.7,3.3,0.064,-1.8,0.1,2005
40,GSW,Monta Ellis,,12.0,833.0,29011.0,14858.0,2874.0,3856.0,0.451,0.314,0.772,34.8,17.8,3.5,4.6,41.9,0.069,-0.3,12.4,2005
41,TOR,Roko Ukić,,2.0,85.0,987.0,341.0,78.0,165.0,0.387,0.189,0.746,11.6,4.0,0.9,1.9,-0.2,-0.007,-4.3,-0.6,2005
42,GSW,Chris Taft,Pitt,1.0,17.0,144.0,47.0,36.0,2.0,0.605,,0.167,8.5,2.8,2.1,0.1,0.5,0.155,-0.7,0.0,2005
43,NJN,Mile Ilić,,1.0,5.0,6.0,0.0,1.0,0.0,0.0,,,1.2,0.0,0.2,0.0,-0.2,-1.264,-52.0,-0.1,2005
44,ORL,Martynas Andriuškevičius,,1.0,6.0,9.0,0.0,4.0,0.0,0.0,,,1.5,0.0,0.7,0.0,0.0,0.155,5.2,0.0,2005
45,PHI,Lou Williams,,17.0,1123.0,27104.0,15593.0,2484.0,3789.0,0.419,0.351,0.842,24.1,13.9,2.2,3.4,65.7,0.116,1.4,23.2,2005
46,IND,Erazem Lorbek,,,,,,,,,,,,,,,,,,,2005
47,MIN,Bracey Wright,Indiana,2.0,26.0,325.0,129.0,39.0,20.0,0.405,0.324,0.794,12.5,5.0,1.5,0.8,0.5,0.068,-1.6,0.0,2005
48,SEA,Mickaël Gelabale,,3.0,145.0,2348.0,670.0,330.0,115.0,0.47,0.316,0.815,16.2,4.6,2.3,0.8,3.0,0.062,-2.1,0.0,2005
49,WAS,Andray Blatche,,9.0,564.0,12462.0,5706.0,3024.0,798.0,0.467,0.237,0.725,22.1,10.1,5.4,1.4,19.2,0.074,-0.8,3.8,2005
50,BOS,Ryan Gomes,Providence,8.0,487.0,13463.0,4926.0,2239.0,712.0,0.445,0.349,0.799,27.6,10.1,4.6,1.5,19.4,0.069,-1.6,1.4,2005
51,UTA,Robert Whaley,Walsh University,1.0,23.0,212.0,49.0,43.0,17.0,0.404,,0.5,9.2,2.1,1.9,0.7,0.0,0.004,-5.1,-0.2,2005
52,DEN,Axel Hervelle,,,,,,,,,,,,,,,,,,,2005
53,BOS,Orien Greene,Louisiana,4.0,131.0,1555.0,326.0,195.0,155.0,0.387,0.212,0.642,11.9,2.5,1.5,1.2,-0.7,-0.022,-4.6,-1.0,2005
54,NYK,Dijon Thompson,UCLA,2.0,16.0,93.0,45.0,19.0,3.0,0.425,0.308,0.875,5.8,2.8,1.2,0.2,0.2,0.102,-0.5,0.0,2005
55,SEA,Lawrence Roberts,Mississippi State,2.0,87.0,1150.0,334.0,310.0,35.0,0.452,0.0,0.688,13.2,3.8,3.6,0.4,2.5,0.106,-1.9,0.0,2005
56,DET,Amir Johnson,,14.0,870.0,18323.0,6102.0,4692.0,1073.0,0.57,0.332,0.673,21.1,7.0,5.4,1.2,55.3,0.145,0.3,10.6,2005
57,PHO,Marcin Gortat,,12.0,806.0,20691.0,7951.0,6407.0,915.0,0.551,0.15,0.68,25.7,9.9,7.9,1.1,61.3,0.142,0.4,12.7,2005
58,TOR,Uroš Slokar,,1.0,20.0,72.0,38.0,14.0,1.0,0.538,0.5,0.692,3.6,1.9,0.7,0.1,0.1,0.042,-5.6,-0.1,2005
59,ATL,Cenk Akyol,,,,,,,,,,,,,,,,,,,2005
60,DET,Alex Acker,Pepperdine,2.0,30.0,234.0,81.0,29.0,16.0,0.37,0.32,0.5,7.8,2.7,1.0,0.5,-0.2,-0.043,-5.3,-0.2,2005
1,TOR,Andrea Bargnani,,10.0,550.0,15806.0,7873.0,2541.0,653.0,0.439,0.354,0.824,28.7,14.3,4.6,1.2,18.9,0.057,-1.6,1.5,2006
2,CHI,LaMarcus Aldridge,Texas,16.0,1076.0,36242.0,20558.0,8736.0,2076.0,0.493,0.32,0.813,33.7,19.1,8.1,1.9,115.7,0.153,1.7,33.4,2006
3,CHA,Adam Morrison,Gonzaga,3.0,161.0,3278.0,1200.0,342.0,222.0,0.373,0.331,0.71,20.4,7.5,2.1,1.4,-1.4,-0.021,-5.0,-2.4,2006
4,POR,Tyrus Thomas,LSU,8.0,402.0,7932.0,3093.0,1938.0,347.0,0.438,0.235,0.732,19.7,7.7,4.8,0.9,13.0,0.078,-1.2,1.7,2006
5,ATL,Shelden Williams,Duke,6.0,361.0,5586.0,1618.0,1562.0,163.0,0.462,0.222,0.74,15.5,4.5,4.3,0.5,9.9,0.085,-3.0,-1.5,2006
6,MIN,Brandon Roy,Washington,6.0,326.0,11561.0,6136.0,1388.0,1517.0,0.459,0.348,0.8,35.5,18.8,4.3,4.7,37.4,0.155,3.6,16.3,2006
7,BOS,Randy Foye,Villanova,11.0,752.0,19279.0,7729.0,1686.0,2112.0,0.401,0.366,0.852,25.6,10.3,2.2,2.8,23.5,0.058,-1.2,3.8,2006
8,HOU,Rudy Gay,UConn,17.0,1120.0,34561.0,17642.0,6283.0,2280.0,0.452,0.346,0.799,30.9,15.8,5.6,2.0,61.0,0.085,0.6,22.4,2006
9,GSW,Patrick O'Bryant,Bradley,4.0,90.0,524.0,186.0,127.0,25.0,0.494,0.0,0.583,5.8,2.1,1.4,0.3,0.5,0.046,-4.6,-0.3,2006
10,SEA,Mouhamed Sene,,3.0,47.0,260.0,103.0,75.0,1.0,0.427,,0.589,5.5,2.2,1.6,0.0,0.3,0.052,-5.1,-0.2,2006
11,ORL,JJ Redick,Duke,15.0,940.0,23964.0,12028.0,1903.0,1862.0,0.447,0.415,0.892,25.5,12.8,2.0,2.0,63.7,0.128,0.6,16.0,2006
12,NOK,Hilton Armstrong,UConn,6.0,292.0,3378.0,880.0,766.0,102.0,0.501,0.286,0.582,11.6,3.0,2.6,0.3,3.9,0.055,-4.1,-1.8,2006
13,PHI,Thabo Sefolosha,,14.0,869.0,19062.0,4994.0,3252.0,1196.0,0.449,0.349,0.732,21.9,5.7,3.7,1.4,39.3,0.099,0.6,12.4,2006
14,UTA,Ronnie Brewer,Arkansas,8.0,502.0,11539.0,3940.0,1427.0,828.0,0.49,0.254,0.675,23.0,7.8,2.8,1.6,30.4,0.127,1.6,10.6,2006
15,NOK,Cedric Simmons,NC State,3.0,75.0,705.0,163.0,141.0,14.0,0.409,,0.39,9.4,2.2,1.9,0.2,0.1,0.005,-5.0,-0.5,2006
16,CHI,Rodney Carney,Memphis,5.0,299.0,4600.0,1778.0,588.0,132.0,0.422,0.338,0.704,15.4,5.9,2.0,0.4,6.2,0.064,-1.6,0.5,2006
17,IND,Shawne Williams,Memphis,7.0,314.0,5368.0,1769.0,945.0,220.0,0.403,0.339,0.755,17.1,5.6,3.0,0.7,6.7,0.06,-2.2,-0.3,2006
18,WAS,Oleksiy Pecherov,,3.0,111.0,1044.0,438.0,266.0,20.0,0.386,0.29,0.793,9.4,3.9,2.4,0.2,0.5,0.025,-4.8,-0.7,2006
19,SAC,Quincy Douby,Rutgers University,3.0,143.0,1535.0,588.0,152.0,93.0,0.389,0.312,0.884,10.7,4.1,1.1,0.7,0.0,0.0,-3.5,-0.6,2006
20,NYK,Renaldo Balkman,South Carolina,6.0,221.0,3064.0,894.0,769.0,132.0,0.51,0.172,0.542,13.9,4.0,3.5,0.6,7.2,0.113,0.1,1.6,2006
21,PHO,Rajon Rondo,Kentucky,16.0,957.0,28571.0,9337.0,4349.0,7584.0,0.456,0.324,0.611,29.9,9.8,4.5,7.9,61.8,0.104,1.2,23.2,2006
22,NJN,Marcus Williams,UConn,4.0,203.0,3095.0,1128.0,361.0,574.0,0.386,0.321,0.767,15.2,5.6,1.8,2.8,0.0,-0.001,-3.3,-1.0,2006
23,NJN,Josh Boone,UConn,4.0,256.0,4482.0,1340.0,1258.0,125.0,0.544,,0.445,17.5,5.2,4.9,0.5,9.1,0.097,-2.0,0.0,2006
24,MEM,Kyle Lowry,Villanova,19.0,1173.0,36680.0,16356.0,4961.0,7099.0,0.423,0.368,0.815,31.3,13.9,4.2,6.1,112.6,0.147,2.7,43.3,2006
25,CLE,Shannon Brown,Michigan State,9.0,408.0,7329.0,3118.0,760.0,458.0,0.42,0.332,0.807,18.0,7.6,1.9,1.1,9.2,0.06,-1.5,1.0,2006
26,LAL,Jordan Farmar,UCLA,10.0,504.0,9840.0,3888.0,958.0,1453.0,0.423,0.374,0.739,19.5,7.7,1.9,2.9,13.9,0.068,-0.5,3.7,2006
27,PHO,Sergio Rodríguez,,5.0,353.0,5281.0,1747.0,525.0,1183.0,0.409,0.337,0.739,15.0,4.9,1.5,3.4,4.3,0.039,-2.0,0.1,2006
28,DAL,Maurice Ager,Michigan State,4.0,82.0,505.0,169.0,46.0,19.0,0.339,0.25,0.566,6.2,2.1,0.6,0.2,-0.9,-0.089,-9.4,-0.9,2006
29,NYK,Mardy Collins,Temple,4.0,189.0,2771.0,742.0,336.0,327.0,0.38,0.299,0.599,14.7,3.9,1.8,1.7,-1.6,-0.027,-4.4,-1.7,2006
30,POR,Joel Freeland,,3.0,151.0,1821.0,477.0,518.0,65.0,0.459,0.0,0.728,12.1,3.2,3.4,0.4,3.2,0.084,-3.3,-0.6,2006
31,POR,James White,Cincinnati,3.0,67.0,583.0,182.0,68.0,35.0,0.438,0.34,0.676,8.7,2.7,1.0,0.5,0.8,0.062,-3.2,-0.2,2006
32,HOU,Steve Novak,Marquette,11.0,467.0,5657.0,2177.0,591.0,132.0,0.437,0.43,0.877,12.1,4.7,1.3,0.3,14.5,0.123,0.8,4.0,2006
33,ATL,Solomon Jones,South Florida,8.0,281.0,3092.0,839.0,654.0,99.0,0.467,0.111,0.717,11.0,3.0,2.3,0.4,5.0,0.078,-4.0,-1.6,2006
34,LAC,Paul Davis,Michigan State,4.0,82.0,702.0,217.0,158.0,32.0,0.402,0.0,0.732,8.6,2.6,1.9,0.4,0.5,0.035,-4.2,-0.4,2006
35,TOR,P.J. Tucker,Texas,14.0,886.0,24993.0,5863.0,4778.0,1225.0,0.425,0.366,0.75,28.2,6.6,5.4,1.4,43.3,0.083,-1.0,6.4,2006
36,MIN,Craig Smith,Boston College,6.0,403.0,6826.0,3080.0,1567.0,322.0,0.553,0.037,0.661,16.9,7.6,3.9,0.8,16.0,0.113,-1.2,1.4,2006
37,MIN,Bobby Jones,Washington,2.0,91.0,867.0,288.0,149.0,44.0,0.442,0.306,0.685,9.5,3.2,1.6,0.5,1.1,0.06,-4.1,-0.5,2006
38,GSW,Kosta Perović,,1.0,7.0,38.0,10.0,13.0,1.0,0.3,,0.667,5.4,1.4,1.9,0.1,0.0,0.06,-5.9,0.0,2006
39,MIL,David Noel,UNC,1.0,68.0,792.0,184.0,123.0,65.0,0.367,0.321,0.86,11.6,2.7,1.8,1.0,0.4,0.024,-3.1,-0.2,2006
40,SEA,Denham Brown,UConn,,,,,,,,,,,,,,,,,,2006
41,ORL,James Augustine,Illinois,2.0,27.0,156.0,42.0,33.0,4.0,0.514,,0.5,5.8,1.6,1.2,0.1,0.3,0.101,-2.7,0.0,2006
42,CLE,Daniel Gibson,Texas,7.0,397.0,9316.0,3115.0,792.0,775.0,0.402,0.407,0.78,23.5,7.8,2.0,2.0,16.0,0.082,-1.0,2.4,2006
43,NOK,Marcus Vinicius,,2.0,26.0,172.0,50.0,19.0,7.0,0.457,0.421,0.556,6.6,1.9,0.7,0.3,0.2,0.056,-3.0,0.0,2006
44,ORL,Lior Eliyahu,,,,,,,,,,,,,,,,,,,2006
45,IND,Alexander Johnson,Florida State,2.0,102.0,1302.0,439.0,275.0,30.0,0.517,,0.672,12.8,4.3,2.7,0.3,1.5,0.056,-4.6,-0.9,2006
46,UTA,Dee Brown,Illinois,2.0,68.0,711.0,140.0,69.0,119.0,0.34,0.25,0.643,10.5,2.1,1.0,1.8,0.1,0.008,-3.0,-0.2,2006
47,UTA,Paul Millsap,Louisiana Tech,16.0,1085.0,30498.0,14536.0,7673.0,2378.0,0.489,0.341,0.736,28.1,13.4,7.1,2.2,95.4,0.15,1.9,29.9,2006
48,WAS,Vladimir Veremeenko,,,,,,,,,,,,,,,,,,,2006
49,DEN,Leon Powe,California,5.0,239.0,3320.0,1484.0,911.0,78.0,0.515,0.0,0.682,13.9,6.2,3.8,0.3,12.0,0.174,-1.6,0.3,2006
50,CHA,Ryan Hollins,UCLA,10.0,518.0,6134.0,1913.0,1140.0,151.0,0.584,0.0,0.649,11.8,3.7,2.2,0.3,10.4,0.081,-4.1,-3.2,2006
51,LAL,Cheikh Samb,,2.0,22.0,114.0,22.0,31.0,1.0,0.25,0.0,0.444,5.2,1.0,1.4,0.0,-0.1,-0.056,-9.1,-0.2,2006
52,LAC,Guillermo Díaz,Miami (FL),1.0,6.0,18.0,5.0,2.0,1.0,0.25,0.0,0.6,3.0,0.8,0.3,0.2,0.0,0.033,-2.9,0.0,2006
53,SEA,Yotam Halperin,,,,,,,,,,,,,,,,,,,2006
54,NJN,Hassan Adams,Arizona,2.0,73.0,547.0,185.0,84.0,14.0,0.534,0.0,0.643,7.5,2.5,1.2,0.2,0.8,0.072,-2.3,0.0,2006
55,CLE,Ejike Ugboaja,,,,,,,,,,,,,,,,,,,2006
56,TOR,Edin Bavčić,,,,,,,,,,,,,,,,,,,2006
57,MIN,Loukas Mavrokefalidis,,,,,,,,,,,,,,,,,,,2006
58,DAL,J.R. Pinnock,George Washington,,,,,,,,,,,,,,,,,,2006
59,SAS,Damir Markota,,1.0,30.0,170.0,51.0,31.0,6.0,0.365,0.375,0.636,5.7,1.7,1.0,0.2,-0.2,-0.07,-8.5,-0.3,2006
60,DET,Will Blalock,Iowa State,1.0,14.0,166.0,25.0,15.0,17.0,0.3,0.2,1.0,11.9,1.8,1.1,1.2,-0.1,-0.032,-5.8,-0.2,2006
1,POR,Greg Oden,Ohio State,3.0,105.0,2028.0,840.0,656.0,51.0,0.574,,0.658,19.3,8.0,6.2,0.5,7.3,0.174,-0.4,0.8,2007
2,SEA,Kevin Durant,Texas,17.0,1123.0,41237.0,30571.0,7828.0,4908.0,0.502,0.39,0.882,36.7,27.2,7.0,4.4,175.4,0.204,6.4,87.6,2007
3,ATL,Al Horford,Florida,18.0,1138.0,35918.0,14705.0,8943.0,3629.0,0.509,0.377,0.763,31.6,12.9,7.9,3.2,117.2,0.157,2.9,44.2,2007
4,MEM,Mike Conley,Ohio State,18.0,1172.0,36597.0,16470.0,3454.0,6625.0,0.438,0.389,0.825,31.2,14.1,2.9,5.7,105.7,0.139,2.4,40.7,2007
5,BOS,Jeff Green,Georgetown,17.0,1217.0,33257.0,14413.0,4882.0,1784.0,0.45,0.338,0.804,27.3,11.8,4.0,1.5,55.9,0.081,-1.4,4.6,2007
6,MIL,Yi Jianlian,,5.0,272.0,6038.0,2148.0,1339.0,192.0,0.404,0.333,0.78,22.2,7.9,4.9,0.7,3.1,0.025,-4.3,-3.5,2007
7,MIN,Corey Brewer,Florida,13.0,819.0,18771.0,7097.0,2287.0,1250.0,0.425,0.284,0.713,22.9,8.7,2.8,1.5,22.5,0.058,-1.6,2.0,2007
8,CHA,Brandan Wright,UNC,10.0,428.0,6949.0,2976.0,1560.0,199.0,0.607,0.0,0.674,16.2,7.0,3.6,0.5,26.2,0.181,2.3,7.5,2007
9,CHI,Joakim Noah,Florida,13.0,672.0,18646.0,5881.0,6058.0,1907.0,0.491,0.0,0.7,27.7,8.8,9.0,2.8,61.9,0.159,2.5,20.9,2007
10,SAC,Spencer Hawes,Washington,10.0,684.0,15541.0,5932.0,3893.0,1271.0,0.457,0.35,0.716,22.7,8.7,5.7,1.9,22.6,0.07,-1.1,3.4,2007
11,ATL,Acie Law,Texas A&M,4.0,188.0,2385.0,725.0,195.0,309.0,0.413,0.235,0.778,12.7,3.9,1.0,1.6,1.6,0.032,-3.9,-1.1,2007
12,PHI,Thaddeus Young,Georgia Tech,17.0,1172.0,33012.0,14225.0,6614.0,2135.0,0.503,0.328,0.661,28.2,12.1,5.6,1.8,71.9,0.105,0.5,20.7,2007
13,NOK,Julian Wright,Kansas,4.0,231.0,3049.0,907.0,531.0,182.0,0.499,0.262,0.584,13.2,3.9,2.3,0.8,3.9,0.061,-0.5,1.2,2007
14,LAC,Al Thornton,Florida State,4.0,296.0,8274.0,3527.0,1233.0,353.0,0.452,0.293,0.747,28.0,11.9,4.2,1.2,6.1,0.035,-3.5,-3.2,2007
15,DET,Rodney Stuckey,Eastern Washington,10.0,651.0,17890.0,8185.0,1912.0,2333.0,0.423,0.3,0.824,27.5,12.6,2.9,3.6,28.7,0.077,-0.9,4.9,2007
16,WAS,Nick Young,USC,12.0,720.0,16419.0,8194.0,1427.0,687.0,0.418,0.376,0.836,22.8,11.4,2.0,1.0,18.6,0.054,-2.2,-0.8,2007
17,NJN,Sean Williams,Boston College,4.0,137.0,1978.0,581.0,472.0,47.0,0.511,0.0,0.624,14.4,4.2,3.4,0.3,3.0,0.073,-3.1,-0.6,2007
18,GSW,Marco Belinelli,,13.0,860.0,19548.0,8370.0,1769.0,1429.0,0.424,0.376,0.846,22.7,9.7,2.1,1.7,30.5,0.075,-1.3,3.3,2007
19,LAL,Javaris Crittenton,Georgia Tech,2.0,113.0,1853.0,595.0,276.0,201.0,0.442,0.231,0.638,16.4,5.3,2.4,1.8,0.1,0.002,-4.2,-1.0,2007
20,MIA,Jason Smith,Colorado State,11.0,616.0,10029.0,3777.0,2075.0,453.0,0.468,0.333,0.783,16.3,6.1,3.4,0.7,14.1,0.067,-2.9,-2.4,2007
21,PHI,Daequan Cook,Ohio State,6.0,328.0,5993.0,2114.0,703.0,243.0,0.369,0.359,0.813,18.3,6.4,2.1,0.7,4.9,0.039,-2.7,-1.1,2007
22,CHA,Jared Dudley,Boston College,14.0,904.0,20117.0,6633.0,2849.0,1394.0,0.463,0.393,0.732,22.3,7.3,3.2,1.5,43.0,0.103,0.2,11.0,2007
23,NYK,Wilson Chandler,DePaul,12.0,676.0,20287.0,8463.0,3574.0,1205.0,0.443,0.341,0.77,30.0,12.5,5.3,1.8,29.0,0.069,-1.3,3.5,2007
24,PHO,Rudy Fernández,,4.0,249.0,5965.0,2254.0,608.0,554.0,0.399,0.36,0.84,24.0,9.1,2.4,2.2,14.2,0.114,1.7,5.6,2007
25,UTA,Morris Almond,Rice University,3.0,38.0,361.0,119.0,46.0,12.0,0.381,0.292,0.743,9.5,3.1,1.2,0.3,0.0,0.005,-6.1,-0.4,2007
26,HOU,Aaron Brooks,Oregon,10.0,645.0,13439.0,6259.0,1079.0,1925.0,0.413,0.37,0.837,20.8,9.7,1.7,3.0,19.2,0.069,-1.2,2.7,2007
27,DET,Arron Afflalo,UCLA,11.0,762.0,20829.0,8198.0,2176.0,1386.0,0.45,0.386,0.825,27.3,10.8,2.9,1.8,33.5,0.077,-1.5,2.4,2007
28,SAS,Tiago Splitter,,7.0,355.0,6812.0,2816.0,1779.0,423.0,0.555,0.143,0.697,19.2,7.9,5.0,1.2,25.3,0.178,1.1,5.4,2007
29,PHO,Alando Tucker,Wisconsin,3.0,51.0,426.0,211.0,49.0,16.0,0.423,0.294,0.783,8.4,4.1,1.0,0.3,0.4,0.045,-4.5,-0.3,2007
30,PHI,Petteri Koponen,,,,,,,,,,,,,,,,,,,2007
31,SEA,Carl Landry,Purdue,9.0,513.0,11524.0,5541.0,2533.0,355.0,0.535,0.3,0.785,22.5,10.8,4.9,0.7,35.9,0.149,-0.3,5.0,2007
32,BOS,Gabe Pruitt,USC,2.0,62.0,461.0,125.0,51.0,52.0,0.321,0.283,0.783,7.4,2.0,0.8,0.8,0.4,0.043,-2.8,-0.1,2007
33,SAS,Marcus Williams,Arizona,2.0,13.0,39.0,14.0,12.0,3.0,0.318,,,3.0,1.1,0.9,0.2,-0.1,-0.084,-5.4,0.0,2007
34,DAL,Nick Fazekas,Nevada,1.0,26.0,269.0,107.0,89.0,11.0,0.561,0.0,0.682,10.3,4.1,3.4,0.4,0.8,0.148,0.5,0.2,2007
35,SEA,Glen Davis,LSU,8.0,514.0,10865.0,4111.0,2236.0,457.0,0.447,0.182,0.7,21.1,8.0,4.4,0.9,18.6,0.082,-2.6,-1.7,2007
36,GSW,Jermareo Davidson,Alabama,2.0,52.0,433.0,162.0,96.0,14.0,0.425,,0.578,8.3,3.1,1.8,0.3,0.0,0.0,-5.2,-0.3,2007
37,POR,Josh McRoberts,Duke,11.0,433.0,8271.0,2333.0,1686.0,901.0,0.463,0.34,0.705,19.1,5.4,3.9,2.1,18.5,0.107,0.3,4.7,2007
38,PHI,Kyrylo Fesenko,,5.0,135.0,1107.0,305.0,269.0,40.0,0.496,0.0,0.41,8.2,2.3,2.0,0.3,0.9,0.038,-5.7,-1.1,2007
39,MIA,Stanko Barać,,,,,,,,,,,,,,,,,,,2007
40,LAL,Sun Yue,,1.0,10.0,28.0,6.0,0.0,2.0,0.273,0.0,,2.8,0.6,0.0,0.2,-0.1,-0.226,-19.4,-0.1,2007
41,MIN,Chris Richard,Florida,2.0,70.0,780.0,135.0,194.0,25.0,0.483,,0.605,11.1,1.9,2.8,0.4,0.7,0.045,-5.7,-0.7,2007
42,POR,Derrick Byars,Vanderbilt,1.0,2.0,37.0,10.0,11.0,1.0,0.273,0.0,1.0,18.5,5.0,5.5,0.5,0.1,0.147,-4.7,0.0,2007
43,NOK,Adam Haluska,Iowa,,,,,,,,,,,,,,,,,,2007
44,ORL,Reyshawn Terry,UNC,,,,,,,,,,,,,,,,,,2007
45,LAC,Jared Jordan,Marist College,,,,,,,,,,,,,,,,,,2007
46,GSW,Stéphane Lasme,UMass,1.0,16.0,303.0,83.0,53.0,3.0,0.451,,0.594,18.9,5.2,3.3,0.2,0.3,0.041,-4.4,-0.2,2007
47,WAS,Dominic McGuire,Fresno State,6.0,342.0,5348.0,939.0,1169.0,422.0,0.419,0.188,0.658,15.6,2.7,3.4,1.2,4.1,0.037,-2.1,-0.1,2007
48,LAL,Marc Gasol,,13.0,891.0,28719.0,12514.0,6604.0,2996.0,0.481,0.36,0.776,32.2,14.0,7.4,3.4,85.3,0.143,3.1,36.5,2007
49,CHI,Aaron Gray,Pitt,7.0,318.0,3851.0,1066.0,1190.0,207.0,0.509,0.0,0.562,12.1,3.4,3.7,0.7,6.2,0.077,-3.6,-1.5,2007
50,DAL,Renaldas Seibutis,,,,,,,,,,,,,,,,,,,2007
51,CHI,JamesOn Curry,Oklahoma State,1.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,0.0,2007
52,POR,Taurean Green,Florida,1.0,17.0,74.0,27.0,10.0,11.0,0.28,0.182,0.917,4.4,1.6,0.6,0.6,-0.1,-0.066,-7.5,-0.1,2007
53,POR,Demetris Nichols,Syracuse,2.0,18.0,58.0,22.0,7.0,2.0,0.281,0.2,0.5,3.2,1.2,0.4,0.1,-0.2,-0.203,-10.3,-0.1,2007
54,HOU,Brad Newley,,,,,,,,,,,,,,,,,,,2007
55,UTA,Herbert Hill,Providence,,,,,,,,,,,,,,,,,,2007
56,MIL,Ramon Sessions,Nevada,11.0,691.0,16119.0,7141.0,1840.0,2807.0,0.434,0.316,0.791,23.3,10.3,2.7,4.1,28.8,0.086,-0.7,5.2,2007
57,DET,Sammy Mejia,DePaul,,,,,,,,,,,,,,,,,,2007
